Year,Tile,Raw_File,Satellite,Product_Level,Acquisition_UTC,Processing_Baseline,Relative_Orbit,Tile_ID,Processing_UTC
2022,29TQF,S2B_MSIL2A_20220610T110619_N0510_R137_T29TQF_20240619T213737.SAFE.zip,S2B,MSIL2A,20220610T110619,0510,137,T29TQF,20240619T213737
2022,29TQF,S2A_MSIL2A_20220705T110631_N0510_R137_T29TQF_20240630T210600.SAFE.zip,S2A,MSIL2A,20220705T110631,0510,137,T29TQF,20240630T210600
2022,29TQF,S2B_MSIL2A_20220710T110629_N0510_R137_T29TQF_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T29TQF,20240724T063356
2022,29TQF,S2A_MSIL2A_20220715T110631_N0510_R137_T29TQF_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T29TQF,20240723T164315
2022,29TQF,S2B_MSIL2A_20220720T110629_N0510_R137_T29TQF_20240715T015612.SAFE.zip,S2B,MSIL2A,20220720T110629,0510,137,T29TQF,20240715T015612
2022,29TQF,S2A_MSIL2A_20220725T110631_N0510_R137_T29TQF_20240715T062901.SAFE.zip,S2A,MSIL2A,20220725T110631,0510,137,T29TQF,20240715T062901
2022,29TQF,S2B_MSIL2A_20220730T110629_N0510_R137_T29TQF_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T29TQF,20240711T223115
2022,29TQF,S2A_MSIL2A_20220804T110631_N0510_R137_T29TQF_20240711T010354.SAFE.zip,S2A,MSIL2A,20220804T110631,0510,137,T29TQF,20240711T010354
2022,29TQF,S2B_MSIL2A_20220809T110629_N0510_R137_T29TQF_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T29TQF,20240702T202847
2022,29TQF,S2B_MSIL2A_20220819T110619_N0510_R137_T29TQF_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T29TQF,20240704T000208
2022,29TQF,S2A_MSIL2A_20220824T110631_N0510_R137_T29TQF_20240704T201559.SAFE.zip,S2A,MSIL2A,20220824T110631,0510,137,T29TQF,20240704T201559
2022,29TQF,S2B_MSIL2A_20220829T110619_N0510_R137_T29TQF_20240716T190054.SAFE.zip,S2B,MSIL2A,20220829T110619,0510,137,T29TQF,20240716T190054
2022,29TQF,S2A_MSIL2A_20220903T110631_N0510_R137_T29TQF_20240729T160319.SAFE.zip,S2A,MSIL2A,20220903T110631,0510,137,T29TQF,20240729T160319
2022,29TQF,S2B_MSIL2A_20221008T110839_N0510_R137_T29TQF_20240725T041942.SAFE.zip,S2B,MSIL2A,20221008T110839,0510,137,T29TQF,20240725T041942
2022,29TQG,S2B_MSIL2A_20220111T111329_N0510_R137_T29TQG_20240427T190807.SAFE.zip,S2B,MSIL2A,20220111T111329,0510,137,T29TQG,20240427T190807
2022,29TQG,S2A_MSIL2A_20220126T111331_N0510_R137_T29TQG_20240506T091430.SAFE.zip,S2A,MSIL2A,20220126T111331,0510,137,T29TQG,20240506T091430
2022,29TQG,S2B_MSIL2A_20220131T111209_N0510_R137_T29TQG_20240509T043132.SAFE.zip,S2B,MSIL2A,20220131T111209,0510,137,T29TQG,20240509T043132
2022,29TQG,S2A_MSIL2A_20220205T111241_N0510_R137_T29TQG_20240510T105536.SAFE.zip,S2A,MSIL2A,20220205T111241,0510,137,T29TQG,20240510T105536
2022,29TQG,S2B_MSIL2A_20220210T111109_N0510_R137_T29TQG_20240513T074211.SAFE.zip,S2B,MSIL2A,20220210T111109,0510,137,T29TQG,20240513T074211
2022,29TQG,S2A_MSIL2A_20220215T111141_N0510_R137_T29TQG_20240515T060333.SAFE.zip,S2A,MSIL2A,20220215T111141,0510,137,T29TQG,20240515T060333
2022,29TQG,S2B_MSIL2A_20220220T110959_N0510_R137_T29TQG_20240516T171047.SAFE.zip,S2B,MSIL2A,20220220T110959,0510,137,T29TQG,20240516T171047
2022,29TQG,S2A_MSIL2A_20220406T110621_N0510_R137_T29TQG_20240602T023919.SAFE.zip,S2A,MSIL2A,20220406T110621,0510,137,T29TQG,20240602T023919
2022,29TQG,S2B_MSIL2A_20220421T110619_N0510_R137_T29TQG_20240609T214840.SAFE.zip,S2B,MSIL2A,20220421T110619,0510,137,T29TQG,20240609T214840
2022,29TQG,S2A_MSIL2A_20220506T110621_N0510_R137_T29TQG_20240615T162704.SAFE.zip,S2A,MSIL2A,20220506T110621,0510,137,T29TQG,20240615T162704
2022,29TQG,S2A_MSIL2A_20220526T110631_N0510_R137_T29TQG_20240615T080108.SAFE.zip,S2A,MSIL2A,20220526T110631,0510,137,T29TQG,20240615T080108
2022,29TQG,S2B_MSIL2A_20220610T110619_N0510_R137_T29TQG_20240619T213737.SAFE.zip,S2B,MSIL2A,20220610T110619,0510,137,T29TQG,20240619T213737
2022,29TQG,S2A_MSIL2A_20220705T110631_N0510_R137_T29TQG_20240630T210600.SAFE.zip,S2A,MSIL2A,20220705T110631,0510,137,T29TQG,20240630T210600
2022,29TQG,S2B_MSIL2A_20220710T110629_N0510_R137_T29TQG_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T29TQG,20240724T063356
2022,29TQG,S2A_MSIL2A_20220715T110631_N0510_R137_T29TQG_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T29TQG,20240723T164315
2022,29TQG,S2B_MSIL2A_20220720T110629_N0510_R137_T29TQG_20240715T015612.SAFE.zip,S2B,MSIL2A,20220720T110629,0510,137,T29TQG,20240715T015612
2022,29TQG,S2A_MSIL2A_20220725T110631_N0510_R137_T29TQG_20240715T062901.SAFE.zip,S2A,MSIL2A,20220725T110631,0510,137,T29TQG,20240715T062901
2022,29TQG,S2B_MSIL2A_20220730T110629_N0510_R137_T29TQG_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T29TQG,20240711T223115
2022,29TQG,S2A_MSIL2A_20220804T110631_N0510_R137_T29TQG_20240711T010354.SAFE.zip,S2A,MSIL2A,20220804T110631,0510,137,T29TQG,20240711T010354
2022,29TQG,S2B_MSIL2A_20220809T110629_N0510_R137_T29TQG_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T29TQG,20240702T202847
2022,29TQG,S2B_MSIL2A_20220819T110619_N0510_R137_T29TQG_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T29TQG,20240704T000208
2022,29TQG,S2B_MSIL2A_20221008T110839_N0510_R137_T29TQG_20240725T041942.SAFE.zip,S2B,MSIL2A,20221008T110839,0510,137,T29TQG,20240725T041942
2022,29TQH,S2B_MSIL2A_20220114T112329_N0510_R037_T29TQH_20240429T141853.SAFE.zip,S2B,MSIL2A,20220114T112329,0510,037,T29TQH,20240429T141853
2022,29TQH,S2A_MSIL2A_20220119T112411_N0510_R037_T29TQH_20240502T120724.SAFE.zip,S2A,MSIL2A,20220119T112411,0510,037,T29TQH,20240502T120724
2022,29TQH,S2B_MSIL2A_20220124T112249_N0510_R037_T29TQH_20240505T091813.SAFE.zip,S2B,MSIL2A,20220124T112249,0510,037,T29TQH,20240505T091813
2022,29TQH,S2A_MSIL2A_20220129T112321_N0510_R037_T29TQH_20240508T041943.SAFE.zip,S2A,MSIL2A,20220129T112321,0510,037,T29TQH,20240508T041943
2022,29TQH,S2A_MSIL2A_20220208T112231_N0510_R037_T29TQH_20240512T185149.SAFE.zip,S2A,MSIL2A,20220208T112231,0510,037,T29TQH,20240512T185149
2022,29TQH,S2A_MSIL2A_20220429T112121_N0510_R037_T29TQH_20240608T083625.SAFE.zip,S2A,MSIL2A,20220429T112121,0510,037,T29TQH,20240608T083625
2022,29TQH,S2A_MSIL2A_20220509T112121_N0510_R037_T29TQH_20241128T124723.SAFE.zip,S2A,MSIL2A,20220509T112121,0510,037,T29TQH,20241128T124723
2022,29TQH,S2A_MSIL2A_20220529T112121_N0510_R037_T29TQH_20240619T005538.SAFE.zip,S2A,MSIL2A,20220529T112121,0510,037,T29TQH,20240619T005538
2022,29TQH,S2A_MSIL2A_20220628T112131_N0510_R037_T29TQH_20240630T095547.SAFE.zip,S2A,MSIL2A,20220628T112131,0510,037,T29TQH,20240630T095547
2022,29TQH,S2A_MSIL2A_20220708T112131_N0510_R037_T29TQH_20240703T152907.SAFE.zip,S2A,MSIL2A,20220708T112131,0510,037,T29TQH,20240703T152907
2022,29TQH,S2B_MSIL2A_20220723T112119_N0510_R037_T29TQH_20240717T133603.SAFE.zip,S2B,MSIL2A,20220723T112119,0510,037,T29TQH,20240717T133603
2022,29TQH,S2A_MSIL2A_20220728T112121_N0510_R037_T29TQH_20240718T002854.SAFE.zip,S2A,MSIL2A,20220728T112121,0510,037,T29TQH,20240718T002854
2022,29TQH,S2B_MSIL2A_20220812T112119_N0510_R037_T29TQH_20240715T060601.SAFE.zip,S2B,MSIL2A,20220812T112119,0510,037,T29TQH,20240715T060601
2022,29TQH,S2B_MSIL2A_20220921T112119_N0510_R037_T29TQH_20240729T132908.SAFE.zip,S2B,MSIL2A,20220921T112119,0510,037,T29TQH,20240729T132908
2022,29TQH,S2B_MSIL2A_20221001T112109_N0510_R037_T29TQH_20240724T024803.SAFE.zip,S2B,MSIL2A,20221001T112109,0510,037,T29TQH,20240724T024803
2022,29TQH,S2A_MSIL2A_20221105T112241_N0510_R037_T29TQH_20240801T163653.SAFE.zip,S2A,MSIL2A,20221105T112241,0510,037,T29TQH,20240801T163653
2022,30TUK,S2A_MSIL2A_20220106T111441_N0510_R137_T30TUK_20240424T232816.SAFE.zip,S2A,MSIL2A,20220106T111441,0510,137,T30TUK,20240424T232816
2022,30TUK,S2B_MSIL2A_20220111T111329_N0510_R137_T30TUK_20240427T190807.SAFE.zip,S2B,MSIL2A,20220111T111329,0510,137,T30TUK,20240427T190807
2022,30TUK,S2A_MSIL2A_20220116T111411_N0510_R137_T30TUK_20240430T232839.SAFE.zip,S2A,MSIL2A,20220116T111411,0510,137,T30TUK,20240430T232839
2022,30TUK,S2B_MSIL2A_20220121T111249_N0510_R137_T30TUK_20240503T213153.SAFE.zip,S2B,MSIL2A,20220121T111249,0510,137,T30TUK,20240503T213153
2022,30TUK,S2B_MSIL2A_20220131T111209_N0510_R137_T30TUK_20240509T043132.SAFE.zip,S2B,MSIL2A,20220131T111209,0510,137,T30TUK,20240509T043132
2022,30TUK,S2A_MSIL2A_20220205T111241_N0510_R137_T30TUK_20240510T111934.SAFE.zip,S2A,MSIL2A,20220205T111241,0510,137,T30TUK,20240510T111934
2022,30TUK,S2B_MSIL2A_20220210T111109_N0510_R137_T30TUK_20240513T074211.SAFE.zip,S2B,MSIL2A,20220210T111109,0510,137,T30TUK,20240513T074211
2022,30TUK,S2A_MSIL2A_20220215T111141_N0510_R137_T30TUK_20240515T060333.SAFE.zip,S2A,MSIL2A,20220215T111141,0510,137,T30TUK,20240515T060333
2022,30TUK,S2B_MSIL2A_20220220T110959_N0510_R137_T30TUK_20240516T171047.SAFE.zip,S2B,MSIL2A,20220220T110959,0510,137,T30TUK,20240516T171047
2022,30TUK,S2A_MSIL2A_20220406T110621_N0510_R137_T30TUK_20240602T023919.SAFE.zip,S2A,MSIL2A,20220406T110621,0510,137,T30TUK,20240602T023919
2022,30TUK,S2A_MSIL2A_20220416T110621_N0510_R137_T30TUK_20240526T010916.SAFE.zip,S2A,MSIL2A,20220416T110621,0510,137,T30TUK,20240526T010916
2022,30TUK,S2B_MSIL2A_20220421T110619_N0510_R137_T30TUK_20240609T214840.SAFE.zip,S2B,MSIL2A,20220421T110619,0510,137,T30TUK,20240609T214840
2022,30TUK,S2A_MSIL2A_20220506T110621_N0510_R137_T30TUK_20240615T162704.SAFE.zip,S2A,MSIL2A,20220506T110621,0510,137,T30TUK,20240615T162704
2022,30TUK,S2B_MSIL2A_20220511T110619_N0510_R137_T30TUK_20240614T014059.SAFE.zip,S2B,MSIL2A,20220511T110619,0510,137,T30TUK,20240614T014059
2022,30TUK,S2A_MSIL2A_20220516T110631_N0510_R137_T30TUK_20240617T123024.SAFE.zip,S2A,MSIL2A,20220516T110631,0510,137,T30TUK,20240617T123024
2022,30TUK,S2A_MSIL2A_20220526T110631_N0510_R137_T30TUK_20240615T080108.SAFE.zip,S2A,MSIL2A,20220526T110631,0510,137,T30TUK,20240615T080108
2022,30TUK,S2B_MSIL2A_20220531T110619_N0510_R137_T30TUK_20240611T141435.SAFE.zip,S2B,MSIL2A,20220531T110619,0510,137,T30TUK,20240611T141435
2022,30TUK,S2A_MSIL2A_20220605T110631_N0510_R137_T30TUK_20240715T145227.SAFE.zip,S2A,MSIL2A,20220605T110631,0510,137,T30TUK,20240715T145227
2022,30TUK,S2A_MSIL2A_20220705T110631_N0510_R137_T30TUK_20240630T210600.SAFE.zip,S2A,MSIL2A,20220705T110631,0510,137,T30TUK,20240630T210600
2022,30TUK,S2B_MSIL2A_20220710T110629_N0510_R137_T30TUK_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T30TUK,20240724T063356
2022,30TUK,S2A_MSIL2A_20220715T110631_N0510_R137_T30TUK_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T30TUK,20240723T164315
2022,30TUK,S2B_MSIL2A_20220720T110629_N0510_R137_T30TUK_20240715T015612.SAFE.zip,S2B,MSIL2A,20220720T110629,0510,137,T30TUK,20240715T015612
2022,30TUK,S2A_MSIL2A_20220725T110631_N0510_R137_T30TUK_20240715T062901.SAFE.zip,S2A,MSIL2A,20220725T110631,0510,137,T30TUK,20240715T062901
2022,30TUK,S2B_MSIL2A_20220730T110629_N0510_R137_T30TUK_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T30TUK,20240711T223115
2022,30TUK,S2A_MSIL2A_20220804T110631_N0510_R137_T30TUK_20240711T010354.SAFE.zip,S2A,MSIL2A,20220804T110631,0510,137,T30TUK,20240711T010354
2022,30TUK,S2B_MSIL2A_20220809T110629_N0510_R137_T30TUK_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T30TUK,20240702T202847
2022,30TUK,S2A_MSIL2A_20220814T110631_N0510_R137_T30TUK_20240714T223729.SAFE.zip,S2A,MSIL2A,20220814T110631,0510,137,T30TUK,20240714T223729
2022,30TUK,S2B_MSIL2A_20220819T110619_N0510_R137_T30TUK_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T30TUK,20240704T000208
2022,30TUK,S2A_MSIL2A_20221013T111011_N0510_R137_T30TUK_20240801T195923.SAFE.zip,S2A,MSIL2A,20221013T111011,0510,137,T30TUK,20240801T195923
2022,30TUK,S2B_MSIL2A_20221227T111359_N0509_R137_T30TUK_20221227T184954.SAFE.zip,S2B,MSIL2A,20221227T111359,0509,137,T30TUK,20221227T184954
2022,30TUL,S2A_MSIL2A_20220116T111411_N0510_R137_T30TUL_20240430T232839.SAFE.zip,S2A,MSIL2A,20220116T111411,0510,137,T30TUL,20240430T232839
2022,30TUL,S2A_MSIL2A_20220126T111331_N0510_R137_T30TUL_20240506T091430.SAFE.zip,S2A,MSIL2A,20220126T111331,0510,137,T30TUL,20240506T091430
2022,30TUL,S2B_MSIL2A_20220131T111209_N0510_R137_T30TUL_20240509T043132.SAFE.zip,S2B,MSIL2A,20220131T111209,0510,137,T30TUL,20240509T043132
2022,30TUL,S2B_MSIL2A_20220220T110959_N0510_R137_T30TUL_20240516T171047.SAFE.zip,S2B,MSIL2A,20220220T110959,0510,137,T30TUL,20240516T171047
2022,30TUL,S2A_MSIL2A_20220406T110621_N0510_R137_T30TUL_20240602T023919.SAFE.zip,S2A,MSIL2A,20220406T110621,0510,137,T30TUL,20240602T023919
2022,30TUL,S2A_MSIL2A_20220416T110621_N0510_R137_T30TUL_20240526T010916.SAFE.zip,S2A,MSIL2A,20220416T110621,0510,137,T30TUL,20240526T010916
2022,30TUL,S2A_MSIL2A_20220506T110621_N0510_R137_T30TUL_20240615T162704.SAFE.zip,S2A,MSIL2A,20220506T110621,0510,137,T30TUL,20240615T162704
2022,30TUL,S2B_MSIL2A_20220511T110619_N0510_R137_T30TUL_20240614T014059.SAFE.zip,S2B,MSIL2A,20220511T110619,0510,137,T30TUL,20240614T014059
2022,30TUL,S2A_MSIL2A_20220516T110631_N0510_R137_T30TUL_20240617T123024.SAFE.zip,S2A,MSIL2A,20220516T110631,0510,137,T30TUL,20240617T123024
2022,30TUL,S2A_MSIL2A_20220526T110631_N0510_R137_T30TUL_20240615T080108.SAFE.zip,S2A,MSIL2A,20220526T110631,0510,137,T30TUL,20240615T080108
2022,30TUL,S2B_MSIL2A_20220610T110619_N0510_R137_T30TUL_20240619T213737.SAFE.zip,S2B,MSIL2A,20220610T110619,0510,137,T30TUL,20240619T213737
2022,30TUL,S2A_MSIL2A_20220705T110631_N0510_R137_T30TUL_20240630T210600.SAFE.zip,S2A,MSIL2A,20220705T110631,0510,137,T30TUL,20240630T210600
2022,30TUL,S2B_MSIL2A_20220710T110629_N0510_R137_T30TUL_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T30TUL,20240724T063356
2022,30TUL,S2A_MSIL2A_20220715T110631_N0510_R137_T30TUL_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T30TUL,20240723T164315
2022,30TUL,S2A_MSIL2A_20220725T110631_N0510_R137_T30TUL_20240715T062901.SAFE.zip,S2A,MSIL2A,20220725T110631,0510,137,T30TUL,20240715T062901
2022,30TUL,S2B_MSIL2A_20220730T110629_N0510_R137_T30TUL_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T30TUL,20240711T223115
2022,30TUL,S2A_MSIL2A_20220804T110631_N0510_R137_T30TUL_20240711T010354.SAFE.zip,S2A,MSIL2A,20220804T110631,0510,137,T30TUL,20240711T010354
2022,30TUL,S2B_MSIL2A_20220809T110629_N0510_R137_T30TUL_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T30TUL,20240702T202847
2022,30TUL,S2A_MSIL2A_20220814T110631_N0510_R137_T30TUL_20240714T223729.SAFE.zip,S2A,MSIL2A,20220814T110631,0510,137,T30TUL,20240714T223729
2022,30TUL,S2B_MSIL2A_20220819T110619_N0510_R137_T30TUL_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T30TUL,20240704T000208
2022,30TUL,S2B_MSIL2A_20221008T110839_N0510_R137_T30TUL_20240725T041942.SAFE.zip,S2B,MSIL2A,20221008T110839,0510,137,T30TUL,20240725T041942
2022,30TUL,S2A_MSIL2A_20221023T111121_N0510_R137_T30TUL_20240723T035504.SAFE.zip,S2A,MSIL2A,20221023T111121,0510,137,T30TUL,20240723T035504
2022,30TUL,S2B_MSIL2A_20221227T111359_N0509_R137_T30TUL_20221227T184954.SAFE.zip,S2B,MSIL2A,20221227T111359,0509,137,T30TUL,20221227T184954
2022,30TUM,S2A_MSIL2A_20220126T111331_N0510_R137_T30TUM_20240506T091430.SAFE.zip,S2A,MSIL2A,20220126T111331,0510,137,T30TUM,20240506T091430
2022,30TUM,S2B_MSIL2A_20220131T111209_N0510_R137_T30TUM_20240509T043132.SAFE.zip,S2B,MSIL2A,20220131T111209,0510,137,T30TUM,20240509T043132
2022,30TUM,S2A_MSIL2A_20220205T111241_N0510_R137_T30TUM_20240510T105536.SAFE.zip,S2A,MSIL2A,20220205T111241,0510,137,T30TUM,20240510T105536
2022,30TUM,S2B_MSIL2A_20220210T111109_N0510_R137_T30TUM_20240513T074211.SAFE.zip,S2B,MSIL2A,20220210T111109,0510,137,T30TUM,20240513T074211
2022,30TUM,S2B_MSIL2A_20220220T110959_N0510_R137_T30TUM_20240516T171047.SAFE.zip,S2B,MSIL2A,20220220T110959,0510,137,T30TUM,20240516T171047
2022,30TUM,S2A_MSIL2A_20220406T110621_N0510_R137_T30TUM_20240602T023919.SAFE.zip,S2A,MSIL2A,20220406T110621,0510,137,T30TUM,20240602T023919
2022,30TUM,S2A_MSIL2A_20220416T110621_N0510_R137_T30TUM_20240526T010916.SAFE.zip,S2A,MSIL2A,20220416T110621,0510,137,T30TUM,20240526T010916
2022,30TUM,S2B_MSIL2A_20220511T110619_N0510_R137_T30TUM_20240614T014059.SAFE.zip,S2B,MSIL2A,20220511T110619,0510,137,T30TUM,20240614T014059
2022,30TUM,S2A_MSIL2A_20220526T110631_N0510_R137_T30TUM_20240615T080108.SAFE.zip,S2A,MSIL2A,20220526T110631,0510,137,T30TUM,20240615T080108
2022,30TUM,S2A_MSIL2A_20220705T110631_N0510_R137_T30TUM_20240630T210600.SAFE.zip,S2A,MSIL2A,20220705T110631,0510,137,T30TUM,20240630T210600
2022,30TUM,S2B_MSIL2A_20220710T110629_N0510_R137_T30TUM_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T30TUM,20240724T063356
2022,30TUM,S2A_MSIL2A_20220715T110631_N0510_R137_T30TUM_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T30TUM,20240723T164315
2022,30TUM,S2B_MSIL2A_20220720T110629_N0510_R137_T30TUM_20240715T015612.SAFE.zip,S2B,MSIL2A,20220720T110629,0510,137,T30TUM,20240715T015612
2022,30TUM,S2A_MSIL2A_20220725T110631_N0510_R137_T30TUM_20240715T062901.SAFE.zip,S2A,MSIL2A,20220725T110631,0510,137,T30TUM,20240715T062901
2022,30TUM,S2B_MSIL2A_20220730T110629_N0510_R137_T30TUM_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T30TUM,20240711T223115
2022,30TUM,S2A_MSIL2A_20220804T110631_N0510_R137_T30TUM_20240711T010354.SAFE.zip,S2A,MSIL2A,20220804T110631,0510,137,T30TUM,20240711T010354
2022,30TUM,S2B_MSIL2A_20220809T110629_N0510_R137_T30TUM_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T30TUM,20240702T202847
2022,30TUM,S2B_MSIL2A_20220819T110619_N0510_R137_T30TUM_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T30TUM,20240704T000208
2022,30TUM,S2B_MSIL2A_20221008T110839_N0510_R137_T30TUM_20240725T041942.SAFE.zip,S2B,MSIL2A,20221008T110839,0510,137,T30TUM,20240725T041942
2022,30TUN,S2A_MSIL2A_20220126T111331_N0510_R137_T30TUN_20240506T091430.SAFE.zip,S2A,MSIL2A,20220126T111331,0510,137,T30TUN,20240506T091430
2022,30TUN,S2A_MSIL2A_20220406T110621_N0510_R137_T30TUN_20240602T023919.SAFE.zip,S2A,MSIL2A,20220406T110621,0510,137,T30TUN,20240602T023919
2022,30TUN,S2A_MSIL2A_20220416T110621_N0510_R137_T30TUN_20240526T010916.SAFE.zip,S2A,MSIL2A,20220416T110621,0510,137,T30TUN,20240526T010916
2022,30TUN,S2A_MSIL2A_20220526T110631_N0510_R137_T30TUN_20240615T080108.SAFE.zip,S2A,MSIL2A,20220526T110631,0510,137,T30TUN,20240615T080108
2022,30TUN,S2A_MSIL2A_20220615T110631_N0510_R137_T30TUN_20240628T072158.SAFE.zip,S2A,MSIL2A,20220615T110631,0510,137,T30TUN,20240628T072158
2022,30TUN,S2B_MSIL2A_20220710T110629_N0510_R137_T30TUN_20240724T063356.SAFE.zip,S2B,MSIL2A,20220710T110629,0510,137,T30TUN,20240724T063356
2022,30TUN,S2A_MSIL2A_20220715T110631_N0510_R137_T30TUN_20240723T164315.SAFE.zip,S2A,MSIL2A,20220715T110631,0510,137,T30TUN,20240723T164315
2022,30TUN,S2B_MSIL2A_20220730T110629_N0510_R137_T30TUN_20240711T223115.SAFE.zip,S2B,MSIL2A,20220730T110629,0510,137,T30TUN,20240711T223115
2022,30TUN,S2B_MSIL2A_20220809T110629_N0510_R137_T30TUN_20240702T202847.SAFE.zip,S2B,MSIL2A,20220809T110629,0510,137,T30TUN,20240702T202847
2022,30TUN,S2B_MSIL2A_20220819T110619_N0510_R137_T30TUN_20240704T000208.SAFE.zip,S2B,MSIL2A,20220819T110619,0510,137,T30TUN,20240704T000208
2022,30TVL,S2A_MSIL2A_20220113T110421_N0301_R094_T30TVL_20220113T135820.SAFE.zip,S2A,MSIL2A,20220113T110421,0301,094,T30TVL,20220113T135820
2022,30TVL,S2B_MSIL2A_20220118T110259_N0510_R094_T30TVL_20240502T023753.SAFE.zip,S2B,MSIL2A,20220118T110259,0510,094,T30TVL,20240502T023753
2022,30TVL,S2B_MSIL2A_20220207T110119_N0510_R094_T30TVL_20240607T223647.SAFE.zip,S2B,MSIL2A,20220207T110119,0510,094,T30TVL,20240607T223647
2022,30TVL,S2A_MSIL2A_20220222T110051_N0510_R094_T30TVL_20240517T112441.SAFE.zip,S2A,MSIL2A,20220222T110051,0510,094,T30TVL,20240517T112441
2022,30TVL,S2B_MSIL2A_20220418T105619_N0510_R094_T30TVL_20240609T154014.SAFE.zip,S2B,MSIL2A,20220418T105619,0510,094,T30TVL,20240609T154014
2022,30TVL,S2B_MSIL2A_20220508T105619_N0510_R094_T30TVL_20240612T234614.SAFE.zip,S2B,MSIL2A,20220508T105619,0510,094,T30TVL,20240612T234614
2022,30TVL,S2B_MSIL2A_20220528T105619_N0510_R094_T30TVL_20240618T000210.SAFE.zip,S2B,MSIL2A,20220528T105619,0510,094,T30TVL,20240618T000210
2022,30TVL,S2A_MSIL2A_20220702T105631_N0510_R094_T30TVL_20240701T074946.SAFE.zip,S2A,MSIL2A,20220702T105631,0510,094,T30TVL,20240701T074946
2022,30TVL,S2B_MSIL2A_20220707T105629_N0510_R094_T30TVL_20240701T024200.SAFE.zip,S2B,MSIL2A,20220707T105629,0510,094,T30TVL,20240701T024200
2022,30TVL,S2A_MSIL2A_20220712T105631_N0510_R094_T30TVL_20240723T232251.SAFE.zip,S2A,MSIL2A,20220712T105631,0510,094,T30TVL,20240723T232251
2022,30TVL,S2B_MSIL2A_20220717T105629_N0510_R094_T30TVL_20240717T092238.SAFE.zip,S2B,MSIL2A,20220717T105629,0510,094,T30TVL,20240717T092238
2022,30TVL,S2B_MSIL2A_20220727T105629_N0510_R094_T30TVL_20240717T134033.SAFE.zip,S2B,MSIL2A,20220727T105629,0510,094,T30TVL,20240717T134033
2022,30TVL,S2A_MSIL2A_20220801T105631_N0510_R094_T30TVL_20240716T103744.SAFE.zip,S2A,MSIL2A,20220801T105631,0510,094,T30TVL,20240716T103744
2022,30TVL,S2B_MSIL2A_20220806T105629_N0400_R094_T30TVL_20220806T123318.SAFE.zip,S2B,MSIL2A,20220806T105629,0400,094,T30TVL,20220806T123318
2022,30TVL,S2A_MSIL2A_20220811T105631_N0510_R094_T30TVL_20240712T212751.SAFE.zip,S2A,MSIL2A,20220811T105631,0510,094,T30TVL,20240712T212751
2022,30TVL,S2B_MSIL2A_20220816T105619_N0510_R094_T30TVL_20240703T150115.SAFE.zip,S2B,MSIL2A,20220816T105619,0510,094,T30TVL,20240703T150115
2022,30TVL,S2A_MSIL2A_20220821T105631_N0510_R094_T30TVL_20240709T010115.SAFE.zip,S2A,MSIL2A,20220821T105631,0510,094,T30TVL,20240709T010115
2022,30TVL,S2A_MSIL2A_20220831T105631_N0510_R094_T30TVL_20240703T102735.SAFE.zip,S2A,MSIL2A,20220831T105631,0510,094,T30TVL,20240703T102735
2022,30TVL,S2B_MSIL2A_20220905T105619_N0400_R094_T30TVL_20220905T123225.SAFE.zip,S2B,MSIL2A,20220905T105619,0400,094,T30TVL,20220905T123225
2022,30TVL,S2A_MSIL2A_20220910T105631_N0510_R094_T30TVL_20240731T041912.SAFE.zip,S2A,MSIL2A,20220910T105631,0510,094,T30TVL,20240731T041912
